time,intensity
78.24258887447704,0.20204209952318572
80.30391268619249,0.18248834634422895
82.36523649790794,0.16724149605758978
84.42656030962345,0.15587822735086115
86.48788412133891,0.14773917599598826
88.54920793305442,0.1417386840655798
90.61053174476987,0.1367463209689477
92.67185555648538,0.13163165611540303
94.73317936820084,0.12526616460138115
96.79450317991635,0.11697277916452782
98.8558269916318,0.10710605929926245
100.91715080334731,0.09616400630108389
102.97847461506277,0.08464462146549213
105.03979842677828,0.07304586805633011
107.10112223849373,0.06182308084360396
109.16244605020924,0.051307270963665046
111.2237698619247,0.041806907920915126
113.2850936736402,0.03363046121975485
115.34641748535566,0.027086399418996317
117.40774129707117,0.022378616942234957
119.46906510878662,0.01931856368836112
121.53038892050213,0.017625646641223694
123.59171273221759,0.017019272784671843
125.6530365439331,0.017218849102554577
127.71436035564855,0.01795533193907078
129.77568416736406,0.019015650407285957
131.83700797907952,0.02020366667351933
133.89833179079503,0.02132324656483935
135.95965560251048,0.022178255908314355
138.020979414226,0.022601118480873643
140.08230322594144,0.022603862326018288
142.14362703765696,0.022268166688309336
144.2049508493724,0.021675863866341644
146.26627466108786,0.020908786158710065
148.32759847280337,0.02005174452304433
150.38892228451883,0.019214139872755855
152.45024609623434,0.018517489751347455
154.5115699079498,0.018083396677253026
156.5728937196653,0.018033463168906434
158.63421753138076,0.01848002537393885
160.69554134309627,0.019433059811175296
162.75686515481172,0.020838964524087476
164.81818896652723,0.02264318314950041
166.87951277824268,0.02479115932423897
168.9408365899582,0.02722622248520129
171.00216040167365,0.029859528027181958
173.06348421338916,0.03257718492457273
175.1248080251046,0.035264641560173345
177.18613183682012,0.037807346316783834
179.24745564853558,0.04009268171067422
181.3087794602511,0.042050369530812856
183.37010327196654,0.043651311965365584
185.43142708368205,0.04486811350530584
187.4927508953975,0.04567337864160691
189.55407470711302,0.04604030374960878
191.61539851882847,0.04596196980121365
193.67672233054398,0.04545561349171884
195.73804614225944,0.0445399277770561
197.79936995397495,0.04323360561315706
199.8606937656904,0.0415556194963064
201.9220175774059,0.039540888784742365
203.98334138912136,0.03724858711300201
206.04466520083687,0.034739921273109105
208.10598901255233,0.032076098057087665
210.16731282426778,0.029318426439819637
212.2286366359833,0.026539951498102232
214.28996044769875,0.023836181354075232
216.35128425941426,0.02130515949488719
218.4126080711297,0.019044929407686935
220.47393188284522,0.017153435095345584
222.53525569456068,0.01569669078939968
224.59657950627619,0.014663225175638783
226.65790331799164,0.014030040859504517
228.71922712970715,0.013774140446438408
230.7805509414226,0.013872526541882046
232.84187475313811,0.01430220175127701
234.90319856485357,0.01504016868006484
236.96452237656908,0.016063429933687146
239.02584618828453,0.017348988117585444
241.08717,0.018873845837201326
