DeviceID,PeripheralID,Name,MotionType,PositionScale,VelocityScale,AccelerationScale,ForceScale,IsScaleResolutionDependent,
30331,70548,X-MCC3 (rev 1) Controller + LRQ200AL-V1T4,Linear,157480.315,258015.748,25.801575,1000000,1,
30331,70549,X-MCC3 (rev 1) Controller + LRM100B-E03T0-ENG4195,Linear,82020.99738,134383.2021,13.43832,1000000,1,
30331,70550,X-MCC3 (rev 1) Controller + LRT0750HL-E08CT3A-ENG4212,Linear,40000,65536,6.5536,1000000,1,
30331,70552,X-MCC3 (rev 1) Controller + LRT0250AL-E08CT10A-ENG3929,Linear,125984.252,206412.5984,20.64126,1000000,1,
30331,70553,X-MCC3 (rev 1) Controller + LSM025A-T4-ENG4076,Linear,328083.9895,537532.8084,53.753281,1000000,1,
30331,70554,X-MCC3 (rev 1) Controller + VSR20A-T4-ENG4006,Linear,164041.9948,268766.4042,26.87664,1000000,1,
30331,70555,X-MCC3 (rev 1) Controller + LRM050B-E03T0-ENG4245,Linear,82020.99738,134383.2021,13.43832,1000000,1,
30331,70556,X-MCC3 (rev 1) Controller + LRU0250H18-E01T11A,Linear,20000,32768,3.2768,1000000,1,
30331,70557,X-MCC3 (rev 1) Controller + LRU0500H18-E01T11A,Linear,20000,32768,3.2768,1000000,1,
30331,70558,X-MCC3 (rev 1) Controller + LRU1000H18-E01T11A,Linear,20000,32768,3.2768,1000000,1,
30331,70559,X-MCC3 (rev 1) Controller + LRU1500H18-E01T11A,Linear,20000,32768,3.2768,1000000,1,
30331,70560,X-MCC3 (rev 1) Controller + LRU2000H18-E01T11A,Linear,20000,32768,3.2768,1000000,1,
30331,70561,X-MCC3 (rev 1) Controller + LRU0250H25-E01T11A,Linear,20000,32768,3.2768,1000000,1,
30331,70562,X-MCC3 (rev 1) Controller + LRU0500H25-E01T11A,Linear,20000,32768,3.2768,1000000,1,
30331,70563,X-MCC3 (rev 1) Controller + LRU1000H25-E01T11A,Linear,20000,32768,3.2768,1000000,1,
30331,70564,X-MCC3 (rev 1) Controller + LRU1500H25-E01T11A,Linear,20000,32768,3.2768,1000000,1,
30331,70565,X-MCC3 (rev 1) Controller + LRU2000H25-E01T11A,Linear,20000,32768,3.2768,1000000,1,
30331,70566,X-MCC3 (rev 1) Controller + LRQ150BP-E01T3A-ENG4221,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30331,70567,X-MCC3 (rev 1) Controller + NMS34-E01T11A,Rotary,0.555556,0.910222,0.000091,1000000,1,
30331,70569,X-MCC3 (rev 1) Controller + Standa 8MRB240-152-59,Rotary,5.555556,9.102222,0.00091,1000000,1,
30331,70570,X-MCC3 (rev 1) Controller + LRQ450BL-E01N2T3A,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30331,70571,X-MCC3 (rev 1) Controller + LRT1000AL-AE53CN2T10A,Linear,125984.252,206412.5984,20.64126,1000000,1,
30331,70572,X-MCC3 (rev 1) Controller + LRT1500AL-AE53CN2T10A,Linear,125984.252,206412.5984,20.64126,1000000,1,
30331,70573,X-MCC3 (rev 1) Controller + LSQ150A-E01T3A-ENG4273,Linear,157480.315,258015.748,25.801575,1000000,1,
30331,70574,X-MCC3 (rev 1) Controller + NMS17-V2E01T4-ENG4272,Rotary,0.555556,0.910222,0.000091,1000000,1,
30331,70575,X-MCC3 (rev 1) Controller + RSB060AD-E01T10A-ENG4283,Rotary,2.777778,4.551111,0.000455,1000000,1,
30331,70576,X-MCC3 (rev 1) Controller + BLQ0695-E01T3A,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30331,70577,X-MCC3 (rev 1) Controller + LHM100A-T3A-ENG4334,Linear,125984.252,206412.5984,20.64126,1000000,1,
30331,70578,X-MCC3 (rev 1) Controller + ADR250B-AE53T10A (ADR250B100B Lower Axis),Linear,1000000000,1638400000,163840,1000000,0,
30331,70579,X-MCC3 (rev 1) Controller + ADR100B-AE53T10A (ADR250B100B Upper Axis),Linear,1000000000,1638400000,163840,1000000,0,
30331,70580,X-MCC3 (rev 1) Controller + LRT0450HL-E08CT3A,Linear,40000,65536,6.5536,1000000,1,
30331,70581,X-MCC3 (rev 1) Controller + LRQ100AP-E01T3A,Linear,157480.315,258015.748,25.801575,1000000,1,
30331,70582,X-MCC3 (rev 1) Controller + LSQ025A-E01T3A,Linear,157480.315,258015.748,25.801575,1000000,1,
30331,70583,X-MCC3 (rev 1) Controller + LRQ300BP-DE51N2T10A,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30331,70585,X-MCC3 (rev 1) Controller + LRQ200AL-T4,Linear,157480.315,258015.748,25.801575,1000000,1,
30331,70587,X-MCC3 (rev 1) Controller + VSR40A-T3A-ENG4294,Linear,164041.9948,268766.4042,26.87664,1000000,1,
30331,70588,X-MCC3 (rev 1) Controller + BLQ0595-E01N2T3A,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30331,70589,X-MCC3 (rev 1) Controller + ASR120X-T3A-ENG4402 (Upper Axis),Linear,328083.9895,537532.8084,53.753281,1000000,1,
30331,70590,X-MCC3 (rev 1) Controller + ASR100X-T3A-ENG4402 (Lower Axis),Linear,328083.9895,537532.8084,53.753281,1000000,1,
30331,70591,X-MCC3 (rev 1) Controller + Standa 8MRB450-350-60-MEn2,Rotary,6.944444,11.377778,0.001138,1000000,1,
30331,70592,X-MCC3 (rev 1) Controller + LRT0500HL-AE53N2T10A,Linear,40000,65536,6.5536,1000000,1,
30331,70593,X-MCC3 (rev 1) Controller + LRT0750HL-AE53N2T10A,Linear,40000,65536,6.5536,1000000,1,
30331,70594,X-MCC3 (rev 1) Controller + LRT0100AL-E08CT3A-ENG4415,Linear,125984.252,206412.5984,20.64126,1000000,1,
30331,70595,X-MCC3 (rev 1) Controller + RDQ120C-AE55T12A (Archimedes prototype),Rotary,360000,589824,58.9824,1000000,0,
30331,70597,X-MCC3 (rev 1) Controller + ASR305B-E0XT3A-ENG4425 (Upper Axis),Linear,100000,163840,16.384,1000000,1,
30331,70598,X-MCC3 (rev 1) Controller + ASR305B-E0XT3A-ENG4425 (Lower Axis),Linear,100000,163840,16.384,1000000,1,
30331,70599,X-MCC3 (rev 1) Controller + RSB060AU-E01T3A-ENG4432,Rotary,2.777778,4.551111,0.000455,1000000,1,
30331,70600,X-MCC3 (rev 1) Controller + ADR130B-AE53T10A (ADR130B100B Lower Axis),Linear,1000000000,1638400000,163840,1000000,0,
30331,70601,X-MCC3 (rev 1) Controller + ADR100B-AE53T10A (ADR130B100B Upper Axis),Linear,1000000000,1638400000,163840,1000000,0,
30331,70602,X-MCC3 (rev 1) Controller + LSQ115B-T4A,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30331,70603,X-MCC3 (rev 1) Controller + LSQ250B-T4A,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30331,70604,X-MCC3 (rev 1) Controller + LRT0870HL-AE53T10A,Linear,40000,65536,6.5536,1000000,1,
30331,70605,X-MCC3 (rev 1) Controller + NMS17-V2T4-ENG4430,Rotary,0.555556,0.910222,0.000091,1000000,1,
30331,70606,X-MCC3 (rev 1) Controller + NMS23-E0XT4A-ENG4459,Rotary,0.555556,0.910222,0.000091,1000000,1,
30331,70607,X-MCC3 (rev 1) Controller + LRQ600HP-E01N2T3A,Linear,80000,131072,13.1072,1000000,1,
30331,70608,X-MCC3 (rev 1) Controller + NA08A25-V2T4-ENG4443,Linear,328083.9895,537532.8084,53.753281,1000000,1,
30331,70610,X-MCC3 (rev 1) Controller + LRT0200AL-AE53T10A,Linear,125984.252,206412.5984,20.64126,1000000,1,
30331,70611,X-MCC3 (rev 1) Controller + LSM200B-V2T4-ENG4493,Linear,82020.99738,134383.2021,13.43832,1000000,1,
30331,70612,X-MCC3 (rev 1) Controller + LRT0750AL-E08N2T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
30331,70614,X-MCC3 (rev 1) Controller + RSW60C-E03T10A-ENG4507,Rotary,16.666667,27.306667,0.002731,1000000,1,
30331,70615,X-MCC3 (rev 1) Controller + RST120AK-DE50T10A-ENG4525 (Gimbal),Rotary,100,163.84,0.016384,1000000,1,
30331,70616,X-MCC3 (rev 1) Controller + LRM025A-E03T4A-ENG4491,Linear,328083.9895,537532.8084,53.753281,1000000,1,
30331,70617,X-MCC3 (rev 1) Controller + LRM025A-E03T4A-ENG4550,Linear,328083.9895,537532.8084,53.753281,1000000,1,
30331,70618,X-MCC3 (rev 1) Controller + LSM025A-E03T4A-ENG4551,Linear,328083.9895,537532.8084,53.753281,1000000,1,
30331,70625,X-MCC3 (rev 1) Controller + LRQ325BP-AE53T10A-ENG4585,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30331,70626,X-MCC3 (rev 1) Controller + NA11B30-T4A-ENG4520,Linear,157480.315,258015.748,25.801575,1000000,1,
30331,70627,X-MCC3 (rev 1) Controller + LRQ075AL-T3A-ENG4611,Linear,157480.315,258015.748,25.801575,1000000,1,
30331,70628,X-MCC3 (rev 1) Controller + LRQ150AL-T3A-ENG4612,Linear,157480.315,258015.748,25.801575,1000000,1,
30331,70629,X-MCC3 (rev 1) Controller + LRT1000AL-E08N2T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
30331,88800,X-MCC3 (rev 1) Controller + CLS-T,Linear,0,0,0,1000000,0,
30331,88801,X-MCC3 (rev 1) Controller + CLS-E1T,Linear,0,0,0,1000000,0,
30331,88802,X-MCC3 (rev 1) Controller + CLS-DE1T,Linear,0,0,0,1000000,0,
30331,88803,X-MCC3 (rev 1) Controller + CLS-DE2T,Linear,0,0,0,1000000,0,
30331,88804,X-MCC3 (rev 1) Controller + CLS-AET,Linear,0,0,0,1000000,0,
30331,88807,X-MCC3 (rev 1) Controller + CRS-T,Linear,0,0,0,1000000,0,
30331,88808,X-MCC3 (rev 1) Controller + CRS-E1T,Linear,0,0,0,1000000,0,
30331,88809,X-MCC3 (rev 1) Controller + CRS-DE1T,Linear,0,0,0,1000000,0,
30331,88810,X-MCC3 (rev 1) Controller + CRS-DE2T,Linear,0,0,0,1000000,0,
30331,88811,X-MCC3 (rev 1) Controller + CRS-AET,Linear,0,0,0,1000000,0,
30331,88812,X-MCC3 (rev 1) Controller + CLS-E2T,Linear,0,0,0,1000000,0,
30331,88813,X-MCC3 (rev 1) Controller + CRS-E2T,Linear,0,0,0,1000000,0,
30332,0,X-MCC3 (rev 2/3) Controller,None,0,0,0,0,0,
30332,40011,X-MCC3 (rev 2/3) Controller + LSQ075A-T3,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40012,X-MCC3 (rev 2/3) Controller + LSQ075B-T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40013,X-MCC3 (rev 2/3) Controller + LSQ075D-T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40021,X-MCC3 (rev 2/3) Controller + LSQ150A-T3,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40022,X-MCC3 (rev 2/3) Controller + LSQ150B-T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40023,X-MCC3 (rev 2/3) Controller + LSQ150D-T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40031,X-MCC3 (rev 2/3) Controller + LSQ300A-T3,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40032,X-MCC3 (rev 2/3) Controller + LSQ300B-T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40033,X-MCC3 (rev 2/3) Controller + LSQ300D-T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40041,X-MCC3 (rev 2/3) Controller + LSQ450A-T3,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40042,X-MCC3 (rev 2/3) Controller + LSQ450B-T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40043,X-MCC3 (rev 2/3) Controller + LSQ450D-T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40051,X-MCC3 (rev 2/3) Controller + LSQ600A-T3,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40052,X-MCC3 (rev 2/3) Controller + LSQ600B-T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40053,X-MCC3 (rev 2/3) Controller + LSQ600D-T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40111,X-MCC3 (rev 2/3) Controller + LSQ075A-E01T3,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40112,X-MCC3 (rev 2/3) Controller + LSQ075B-E01T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40113,X-MCC3 (rev 2/3) Controller + LSQ075D-E01T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40121,X-MCC3 (rev 2/3) Controller + LSQ150A-E01T3,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40122,X-MCC3 (rev 2/3) Controller + LSQ150B-E01T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40123,X-MCC3 (rev 2/3) Controller + LSQ150D-E01T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40131,X-MCC3 (rev 2/3) Controller + LSQ300A-E01T3,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40132,X-MCC3 (rev 2/3) Controller + LSQ300B-E01T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40133,X-MCC3 (rev 2/3) Controller + LSQ300D-E01T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40141,X-MCC3 (rev 2/3) Controller + LSQ450A-E01T3,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40142,X-MCC3 (rev 2/3) Controller + LSQ450B-E01T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40143,X-MCC3 (rev 2/3) Controller + LSQ450D-E01T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40151,X-MCC3 (rev 2/3) Controller + LSQ600A-E01T3,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40152,X-MCC3 (rev 2/3) Controller + LSQ600B-E01T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40153,X-MCC3 (rev 2/3) Controller + LSQ600D-E01T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40311,X-MCC3 (rev 2/3) Controller + G-LSQ075A-T4,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40312,X-MCC3 (rev 2/3) Controller + G-LSQ075B-T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40313,X-MCC3 (rev 2/3) Controller + G-LSQ075D-T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40321,X-MCC3 (rev 2/3) Controller + G-LSQ150A-T4,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40322,X-MCC3 (rev 2/3) Controller + G-LSQ150B-T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40323,X-MCC3 (rev 2/3) Controller + G-LSQ150D-T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40331,X-MCC3 (rev 2/3) Controller + G-LSQ300A-T4,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40332,X-MCC3 (rev 2/3) Controller + G-LSQ300B-T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40333,X-MCC3 (rev 2/3) Controller + G-LSQ300D-T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40341,X-MCC3 (rev 2/3) Controller + G-LSQ450A-T4,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40342,X-MCC3 (rev 2/3) Controller + G-LSQ450B-T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40343,X-MCC3 (rev 2/3) Controller + G-LSQ450D-T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,40351,X-MCC3 (rev 2/3) Controller + G-LSQ600A-T4,Linear,157480.315,258015.748,25.801575,1000000,1,
30332,40352,X-MCC3 (rev 2/3) Controller + G-LSQ600B-T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,40353,X-MCC3 (rev 2/3) Controller + G-LSQ600D-T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,41011,X-MCC3 (rev 2/3) Controller + LST0250A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,41012,X-MCC3 (rev 2/3) Controller + LST0250B-T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,41013,X-MCC3 (rev 2/3) Controller + LST0250D-T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,41021,X-MCC3 (rev 2/3) Controller + LST0500A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,41022,X-MCC3 (rev 2/3) Controller + LST0500B-T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,41023,X-MCC3 (rev 2/3) Controller + LST0500D-T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,41031,X-MCC3 (rev 2/3) Controller + LST0750A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,41032,X-MCC3 (rev 2/3) Controller + LST0750B-T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,41033,X-MCC3 (rev 2/3) Controller + LST0750D-T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,41041,X-MCC3 (rev 2/3) Controller + LST1000A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,41042,X-MCC3 (rev 2/3) Controller + LST1000B-T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,41043,X-MCC3 (rev 2/3) Controller + LST1000D-T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,41051,X-MCC3 (rev 2/3) Controller + LST1500A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,41052,X-MCC3 (rev 2/3) Controller + LST1500B-T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,41053,X-MCC3 (rev 2/3) Controller + LST1500D-T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,41111,X-MCC3 (rev 2/3) Controller + LST0250A-E01T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,41112,X-MCC3 (rev 2/3) Controller + LST0250B-E01T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,41113,X-MCC3 (rev 2/3) Controller + LST0250D-E01T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,41121,X-MCC3 (rev 2/3) Controller + LST0500A-E01T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,41122,X-MCC3 (rev 2/3) Controller + LST0500B-E01T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,41123,X-MCC3 (rev 2/3) Controller + LST0500D-E01T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,41131,X-MCC3 (rev 2/3) Controller + LST0750A-E01T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,41132,X-MCC3 (rev 2/3) Controller + LST0750B-E01T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,41133,X-MCC3 (rev 2/3) Controller + LST0750D-E01T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,41141,X-MCC3 (rev 2/3) Controller + LST1000A-E01T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,41142,X-MCC3 (rev 2/3) Controller + LST1000B-E01T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,41143,X-MCC3 (rev 2/3) Controller + LST1000D-E01T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,41151,X-MCC3 (rev 2/3) Controller + LST1500A-E01T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,41152,X-MCC3 (rev 2/3) Controller + LST1500B-E01T3,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30332,41153,X-MCC3 (rev 2/3) Controller + LST1500D-E01T3,Linear,7874.015748,12900.7874,1.290079,1000000,1,
30332,42111,X-MCC3 (rev 2/3) Controller + BLQ0070-E01T3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42112,X-MCC3 (rev 2/3) Controller + BLQ0070-E01LT3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42121,X-MCC3 (rev 2/3) Controller + BLQ0145-E01T3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42122,X-MCC3 (rev 2/3) Controller + BLQ0145-E01LT3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42131,X-MCC3 (rev 2/3) Controller + BLQ0295-E01T3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42132,X-MCC3 (rev 2/3) Controller + BLQ0295-E01LT3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42141,X-MCC3 (rev 2/3) Controller + BLQ0445-E01T3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42142,X-MCC3 (rev 2/3) Controller + BLQ0445-E01LT3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42151,X-MCC3 (rev 2/3) Controller + BLQ0595-E01T3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42152,X-MCC3 (rev 2/3) Controller + BLQ0595-E01LT3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42161,X-MCC3 (rev 2/3) Controller + BLQ1045-E01T3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42162,X-MCC3 (rev 2/3) Controller + BLQ1045-E01LT3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42171,X-MCC3 (rev 2/3) Controller + BLQ1495-E01T3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42172,X-MCC3 (rev 2/3) Controller + BLQ1495-E01LT3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42181,X-MCC3 (rev 2/3) Controller + BLQ2095-E01T3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42182,X-MCC3 (rev 2/3) Controller + BLQ2095-E01LT3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42191,X-MCC3 (rev 2/3) Controller + BLQ3000-E01T3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,42192,X-MCC3 (rev 2/3) Controller + BLQ3000-E01LT3,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30332,43011,X-MCC3 (rev 2/3) Controller + LSM025A-T4 (rev 1),Linear,328083.9895,537532.8084,53.753281,1000000,1,
30332,43012,X-MCC3 (rev 2/3) Controller + LSM025B-T4 (rev 1),Linear,82020.99738,134383.2021,13.43832,1000000,1,
30332,43021,X-MCC3 (rev 2/3) Controller + LSM050A-T4 (rev 1),Linear,328083.9895,537532.8084,53.753281,1000000,1,
30332,43022,X-MCC3 (rev 2/3) Controller + LSM050B-T4 (rev 1),Linear,82020.99738,134383.2021,13.43832,1000000,1,
30332,43031,X-MCC3 (rev 2/3) Controller + LSM100A-T4 (rev 1),Linear,328083.9895,537532.8084,53.753281,1000000,1,
30332,43032,X-MCC3 (rev 2/3) Controller + LSM100B-T4 (rev 1),Linear,82020.99738,134383.2021,13.43832,1000000,1,
30332,43041,X-MCC3 (rev 2/3) Controller + LSM150A-T4 (rev 1),Linear,328083.9895,537532.8084,53.753281,1000000,1,
30332,43042,X-MCC3 (rev 2/3) Controller + LSM150B-T4 (rev 1),Linear,82020.99738,134383.2021,13.43832,1000000,1,
30332,43051,X-MCC3 (rev 2/3) Controller + LSM200A-T4 (rev 1),Linear,328083.9895,537532.8084,53.753281,1000000,1,
30332,43052,X-MCC3 (rev 2/3) Controller + LSM200B-T4 (rev 1),Linear,82020.99738,134383.2021,13.43832,1000000,1,
30332,43061,X-MCC3 (rev 2/3) Controller + LSM075A-T4 (rev 1),Linear,328083.9895,537532.8084,53.753281,1000000,1,
30332,43062,X-MCC3 (rev 2/3) Controller + LSM075B-T4 (rev 1),Linear,82020.99738,134383.2021,13.43832,1000000,1,
30332,43111,X-MCC3 (rev 2/3) Controller + LSM025A-M02T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
30332,43211,X-MCC3 (rev 2/3) Controller + LHM025A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,43221,X-MCC3 (rev 2/3) Controller + LHM050A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,43231,X-MCC3 (rev 2/3) Controller + LHM100A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,43241,X-MCC3 (rev 2/3) Controller + LHM150A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,43251,X-MCC3 (rev 2/3) Controller + LHM200A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,43311,X-MCC3 (rev 2/3) Controller + LHM025A-E03T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,43321,X-MCC3 (rev 2/3) Controller + LHM050A-E03T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,43331,X-MCC3 (rev 2/3) Controller + LHM100A-E03T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,43341,X-MCC3 (rev 2/3) Controller + LHM150A-E03T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,43351,X-MCC3 (rev 2/3) Controller + LHM200A-E03T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
30332,44012,X-MCC3 (rev 2/3) Controller + ASR100B-T3 (Lower Axis),Linear,100000,163840,16.384,1000000,1,
30332,44022,X-MCC3 (rev 2/3) Controller + ASR120B-T3 (Upper Axis),Linear,100000,163840,16.384,1000000,1,
30332,44112,X-MCC3 (rev 2/3) Controller + ASR100B-E03T3 (Lower Axis),Linear,100000,163840,16.384,1000000,1,
30332,44122,X-MCC3 (rev 2/3) Controller + ASR120B-E03T3 (Upper Axis),Linear,100000,163840,16.384,1000000,1,
30332,45011,X-MCC3 (rev 2/3) Controller + LAR200ALC-T3,Linear,78740.15748,129007.874,12.900787,1000000,1,
30332,45012,X-MCC3 (rev 2/3) Controller + LAR300ALC-T3,Linear,78740.15748,129007.874,12.900787,1000000,1,
30332,45021,X-MCC3 (rev 2/3) Controller + LAR200APC-T3,Linear,78740.15748,129007.874,12.900787,1000000,1,
30332,45022,X-MCC3 (rev 2/3) Controller + LAR300APC-T3,Linear,78740.15748,129007.874,12.900787,1000000,1,
30332,45111,X-MCC3 (rev 2/3) Controller + LAR200ALC-E01T3,Linear,78740.15748,129007.874,12.900787,1000000,1,
30332,45112,X-MCC3 (rev 2/3) Controller + LAR300ALC-E01T3,Linear,78740.15748,129007.874,12.900787,1000000,1,
30332,45121,X-MCC3 (rev 2/3) Controller + LAR200APC-E01T3,Linear,78740.15748,129007.874,12.900787,1000000,1,
30332,45122,X-MCC3 (rev 2/3) Controller + LAR300APC-E01T3,Linear,78740.15748,129007.874,12.900787,1000000,1,
30332,45213,X-MCC3 (rev 2/3) Controller + BAR200BLC-T3,Linear,62992.12598,103206.2992,10.32063,1000000,1,
30332,45214,X-MCC3 (rev 2/3) Controller + BAR300BLC-T3,Linear,62992.12598,103206.2992,10.32063,1000000,1,
30332,45223,X-MCC3 (rev 2/3) Controller + BAR200BPC-T3,Linear,62992.12598,103206.2992,10.32063,1000000,1,
30332,45224,X-MCC3 (rev 2/3) Controller + BAR300BPC-T3,Linear,62992.12598,103206.2992,10.32063,1000000,1,
30332,45313,X-MCC3 (rev 2/3) Controller + BAR200BLC-E01T3,Linear,62992.12598,103206.2992,10.32063,1000000,1,
30332,45314,X-MCC3 (rev 2/3) Controller + BAR300BLC-E01T3,Linear,62992.12598,103206.2992,10.32063,1000000,1,
30332,45323,X-MCC3 (rev 2/3) Controller + BAR200BPC-E01T3,Linear,62992.12598,103206.2992,10.32063,1000000,1,
30332,45324,X-MCC3 (rev 2/3) Controller + BAR300BPC-E01T3,Linear,62992.12598,103206.2992,10.32063,1000000,1,
